"","X","imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","colour_film","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","movie_id.1","comput","campus","holiday","riot","terror","escap","wish","love","movie_id","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family"
"152",152,6.1,689,2015,5,2.35,"Color",21,35,14,0,0,0,689,0,0,0,0,0,0,0,0,689,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"153",153,5.2,693,2004,17,2.35,"Color",20,29,12,0,0,0,693,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"154",154,7.1,702,2016,10,2.35,"Color",27,13,12,0,0,0,702,0,0,0,0,0,0,0,0,702,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"155",155,6.9,710,1995,10,1.85,"Color",21,8,12,0,0,0,710,0,0,0,0,0,0,0,0,710,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"156",156,6.2,713,2009,7,1.85,"Color",20,25,12,0,0,0,713,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"157",157,4.1,722,2002,23,2.35,"Color",22,15,16,0,0,0,722,0,0,0,0,0,0,0,0,722,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"158",158,7.4,723,1985,7,1.85,"Color",28,18,13,0,0,0,723,0,0,0,0,0,0,0,1,723,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"159",159,7.7,724,1989,7,1.85,"Color",42,28,13,0,1,0,724,0,0,0,0,0,0,0,0,724,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"160",160,8.3,727,1968,21,2.2,"Color",24,25,11,0,0,0,727,0,0,0,0,0,0,0,0,727,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"161",161,6.4,737,2007,13,2.35,"Color",16,15,12,0,0,0,737,0,0,0,0,0,0,0,0,737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"162",162,5.7,740,2002,8,2.35,"Color",26,17,15,0,0,1,740,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"163",163,3.3,750,1998,11,1.85,"Color",19,29,13,0,0,0,750,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"164",164,7.6,770,1990,24,2.35,"Color",25,18,11,0,0,0,770,0,0,0,0,0,0,0,0,770,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"165",165,5.2,774,2001,13,1.85,"Color",6,15,14,0,0,0,774,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"166",166,6.4,777,2001,14,1.85,"Color",6,18,15,0,0,0,777,0,0,0,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"167",167,8,780,1998,15,2.35,"Color",5,22,19,0,1,0,780,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"168",168,6.7,788,2016,19,1.85,"Color",34,29,19,0,0,0,788,0,0,0,0,0,0,0,0,788,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"169",169,7,793,2007,14,2.35,"Black and White",21,16,14,0,0,1,793,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"170",170,3,795,2006,10,1.85,"Color",6,24,8,0,0,0,795,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"171",171,7.1,798,2012,25,2.35,"Color",22,14,20,0,0,0,798,0,0,0,0,0,0,0,0,798,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"172",172,5.9,799,1984,34,1.85,"Color",15,18,13,0,0,0,799,0,0,0,0,0,0,0,0,799,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"173",173,7.3,805,2009,8,2.35,"Color",15,24,15,0,0,1,805,0,0,0,0,0,0,0,0,805,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"174",174,8,806,2013,18,2.35,"Color",15,16,19,0,1,0,806,0,0,0,0,0,0,0,0,806,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"175",175,5.1,807,2006,22,2.35,"Color",21,21,12,0,0,0,807,0,0,0,0,0,0,0,0,807,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"176",176,6.3,812,2001,16,2.35,"Color",28,21,12,0,0,0,812,0,0,0,0,0,0,0,0,812,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"177",177,7.6,815,1963,31,2.76,"Color",29,14,16,0,1,0,815,0,0,0,0,0,0,0,0,815,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"178",178,3.3,821,2002,10,1.85,"Color",12,18,14,0,0,0,821,0,0,0,0,0,0,0,1,821,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"179",179,4.8,832,2016,11,2.35,"Color",6,18,14,0,0,0,832,0,0,0,0,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"180",180,5.2,834,2008,7,1.85,"Color",23,16,11,0,0,0,834,0,0,0,0,0,0,0,0,834,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"181",181,6.6,838,2014,25,2.35,"Color",12,12,8,0,0,0,838,0,0,0,0,0,0,0,0,838,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"182",182,4.7,840,2014,16,2.35,"Color",33,30,14,0,0,0,840,0,0,0,0,0,0,0,0,840,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"183",183,3.1,846,2015,15,2.35,"Color",22,18,12,0,0,0,846,0,0,0,0,0,0,0,0,846,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"184",184,4.5,849,2015,9,2.35,"Color",5,29,13,0,0,0,849,0,0,0,1,0,0,0,0,849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"185",185,7.4,852,2016,8,2.35,"Color",25,18,13,0,0,0,852,0,0,0,0,0,0,0,0,852,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"186",186,7.4,853,2011,14,1.66,"Color",13,23,12,0,0,0,853,0,0,0,0,0,0,0,1,853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"187",187,7,861,1998,14,1.85,"Color",5,18,12,0,0,0,861,0,0,0,0,0,0,0,1,861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"188",188,5.7,864,2012,17,2.35,"Color",20,12,13,0,0,1,864,0,0,0,0,0,0,0,0,864,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"189",189,5.9,866,2001,11,1.85,"Color",28,21,15,0,1,0,866,0,0,0,0,0,0,0,1,866,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"190",190,8.2,869,1980,16,2.35,"Black and White",15,18,15,0,0,0,869,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"191",191,2.4,873,2000,17,2.35,"Color",23,12,13,0,0,0,873,0,0,0,0,0,0,0,0,873,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"192",192,2.1,889,2006,9,1.85,"Color",12,23,15,0,0,0,889,0,0,0,0,0,0,0,0,889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"193",193,7.3,890,1998,20,1.85,"Color",22,12,11,0,0,0,890,0,0,0,0,0,0,0,0,890,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"194",194,7.7,894,1964,18,1.75,"Black and White",14,14,14,0,0,0,894,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"195",195,7.6,895,2000,15,2.35,"Color",11,16,14,0,0,0,895,0,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"196",196,8.1,897,2013,4,2.35,"Color",28,10,15,0,0,0,897,0,0,0,0,0,0,0,0,897,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"197",197,6.8,901,1993,8,1.85,"Color",22,18,10,0,0,0,901,0,0,0,0,0,0,0,0,901,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"198",198,6.7,902,2012,28,2.35,"Color",33,29,11,0,0,0,902,0,0,0,0,0,0,0,0,902,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"199",199,4.4,906,2013,14,2.35,"Color",26,24,15,0,1,0,906,0,0,0,0,0,0,0,0,906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"200",200,7.5,907,2007,16,2.35,"Color",13,28,10,0,0,0,907,0,0,0,0,0,0,0,1,907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"201",201,7.7,909,1996,21,1.85,"Color",13,29,12,0,0,0,909,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"202",202,7.9,912,1982,26,1.85,"Color",13,18,12,0,0,0,912,0,0,0,0,0,0,0,0,912,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"203",203,6.8,921,2006,22,2.35,"Color",19,20,12,0,0,0,921,0,0,0,0,0,0,0,0,921,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"204",204,6.1,928,2016,26,2.35,"Color",21,13,12,0,0,0,928,0,0,0,0,0,0,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"205",205,7,932,1997,21,1.85,"Color",12,22,14,0,0,0,932,0,0,0,0,0,0,0,0,932,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"206",206,7.9,933,2007,8,2.35,"Color",21,14,11,0,0,0,933,0,0,0,0,0,0,0,0,933,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"207",207,7.2,940,2003,13,1.85,"Color",12,15,10,0,0,0,940,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"208",208,5.1,944,2002,18,1.85,"Color",14,29,14,0,0,0,944,0,0,0,0,0,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"209",209,6.4,946,1999,8,1.85,"Color",18,25,14,0,1,0,946,0,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"210",210,6.2,970,2009,4,2.35,"Color",20,4,9,0,0,0,970,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"211",211,7.4,984,1999,15,2.35,"Color",22,18,10,0,0,1,984,0,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"212",212,6.8,985,1996,31,1.85,"Color",32,18,12,0,0,1,985,0,0,0,0,0,0,0,0,985,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"213",213,7.6,990,2007,8,1.85,"Color",6,29,10,0,0,0,990,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"214",214,9.3,991,1994,24,1.85,"Color",11,22,14,0,0,0,991,0,0,0,0,0,1,0,0,991,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"215",215,7.2,997,1951,9,1.37,"Color",31,25,13,0,0,1,997,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"216",216,4.5,998,2001,19,1.85,"Color",6,21,8,0,0,0,998,0,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"217",217,8.8,1002,1980,46,2.35,"Color",31,19,13,0,0,0,1002,0,0,0,0,0,0,0,0,1002,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"218",218,7,1008,2006,11,1.85,"Color",27,22,12,0,1,0,1008,0,0,0,0,0,0,0,0,1008,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"219",219,5.6,1014,2003,21,1.85,"Color",28,10,17,0,0,0,1014,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"220",220,7.6,1017,1978,12,1.85,"Color",6,18,12,0,0,0,1017,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"221",221,4.8,1022,2004,4,1.85,"Color",6,23,11,0,0,0,1022,0,0,0,0,0,0,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"222",222,6.4,1025,2003,28,1.85,"Color",14,18,19,0,0,0,1025,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"223",223,5.6,1026,2004,10,2.35,"Color",22,21,15,0,0,0,1026,0,0,0,0,0,0,0,0,1026,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"224",224,7,1029,2008,11,1.85,"Color",30,18,10,0,0,0,1029,0,0,0,0,0,0,0,0,1029,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"225",225,6.8,1032,2003,8,1.85,"Color",5,24,12,0,0,0,1032,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"226",226,7.7,1034,2012,12,1.85,"Color",20,10,15,0,0,0,1034,0,0,0,0,0,0,0,0,1034,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"227",227,4.5,1036,2008,15,1.85,"Color",29,15,10,0,0,0,1036,0,0,0,0,0,0,0,0,1036,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"228",228,7.1,1042,2006,14,1.85,"Color",28,28,14,0,0,0,1042,0,0,0,0,0,0,0,0,1042,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"229",229,8.2,1052,1998,16,1.85,"Color",12,21,22,0,0,0,1052,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"230",230,6.7,1055,2001,14,1.85,"Color",13,12,12,0,0,0,1055,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"231",231,5.7,1063,2014,18,1.85,"Color",6,44,11,0,1,0,1063,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"232",232,6.9,1065,2016,10,2.35,"Color",6,12,11,0,0,0,1065,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"233",233,2.6,1082,2013,86,1.85,"Color",6,35,14,0,0,0,1082,0,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"234",234,6.4,1092,2000,17,1.85,"Color",20,20,14,0,0,0,1092,0,0,0,0,0,0,1,0,1092,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"235",235,7.2,1093,2011,9,1.85,"Color",20,34,13,0,0,0,1093,0,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"236",236,7.7,1096,2003,9,2.35,"Color",5,20,22,0,0,0,1096,0,0,0,0,0,0,0,0,1096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"237",237,7.3,1104,1991,9,2.35,"Color",14,18,14,0,1,0,1104,0,0,0,0,0,0,0,0,1104,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"238",238,6.9,1111,2001,30,2.35,"Color",6,15,12,0,0,0,1111,0,0,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"239",239,7.1,1112,2009,24,2.35,"Color",28,22,13,0,0,0,1112,0,0,0,0,0,0,0,0,1112,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"240",240,4.4,1117,1994,16,2.35,"Color",25,12,10,0,0,0,1117,0,0,0,0,0,0,0,0,1117,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"241",241,8.1,1120,2008,19,2.35,"Color",5,17,12,0,0,0,1120,0,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"242",242,4.9,1126,2008,9,1.85,"Color",12,20,18,0,0,0,1126,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"243",243,8.5,1134,1981,23,2.35,"Color",16,18,13,0,0,0,1134,0,0,0,0,0,0,0,0,1134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",244,6.3,1138,1997,5,2.35,"Color",31,20,11,0,0,0,1138,0,0,0,0,0,0,0,0,1138,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"245",245,6.1,1139,2001,16,1.85,"Color",14,14,14,0,0,0,1139,0,0,0,0,0,0,0,0,1139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"246",246,4.9,1151,1981,12,1.85,"Color",6,18,20,0,0,0,1151,0,0,0,0,0,0,0,0,1151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"247",247,6.3,1163,1998,15,1.85,"Color",21,29,11,0,1,0,1163,0,0,0,0,0,0,0,0,1163,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"248",248,6.3,1167,2013,20,2.35,"Color",15,16,12,0,0,0,1167,0,0,0,0,0,0,0,0,1167,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"249",249,7,1172,2014,18,2.35,"Color",38,29,13,0,0,0,1172,0,0,0,0,0,0,0,0,1172,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"250",250,8,1188,2010,10,2.35,"Color",14,24,15,0,0,1,1188,0,0,0,0,0,0,0,0,1188,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"251",251,6.7,1191,1994,10,1.66,"Color",21,14,15,0,0,0,1191,0,0,0,0,0,0,0,0,1191,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"252",252,7.1,1193,2011,11,1.85,"Color",31,35,10,0,1,0,1193,0,0,0,0,0,0,0,0,1193,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"253",253,6.3,1199,2010,12,2.35,"Color",20,14,16,0,0,0,1199,0,0,0,0,0,0,0,0,1199,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"254",254,7,1208,1981,12,1.85,"Color",31,16,14,0,1,0,1208,0,0,0,0,0,0,0,0,1208,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
"255",255,6.6,1212,1999,37,2.35,"Color",29,15,11,0,0,0,1212,0,0,0,0,0,0,0,0,1212,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"256",256,6.6,1236,2008,15,2.35,"Color",18,20,14,0,0,0,1236,0,0,0,0,0,0,0,0,1236,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"257",257,6.9,1240,2009,17,2.35,"Color",12,12,19,0,0,0,1240,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"258",258,5.6,1248,2011,13,2.35,"Color",24,18,15,0,0,0,1248,0,0,0,0,0,0,0,0,1248,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"259",259,7.1,1251,2013,9,2.35,"Color",20,27,12,0,0,0,1251,0,0,0,0,0,0,0,0,1251,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"260",260,6.7,1253,2000,12,2.35,"Color",19,29,13,0,0,0,1253,0,0,0,0,0,0,0,1,1253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"261",261,6.2,1256,2004,11,2.35,"Color",5,6,12,0,0,0,1256,0,0,0,0,0,0,0,0,1256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"262",262,6.8,1258,2011,5,2.35,"Color",21,34,14,0,0,0,1258,0,0,0,0,0,0,0,0,1258,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"263",263,7.2,1261,2008,25,1.85,"Color",20,18,10,0,0,0,1261,0,0,0,0,0,0,0,0,1261,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"264",264,6.6,1264,2017,10,2.35,"Color",28,29,13,0,0,0,1264,0,0,0,0,0,0,0,0,1264,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"265",265,7.5,1268,2006,13,2.35,"Color",37,10,10,0,0,0,1268,0,0,0,0,0,0,0,0,1268,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"266",266,4.4,1280,2000,7,1.85,"Color",14,17,13,0,0,0,1280,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"267",267,7.7,1290,2007,25,2.35,"Color",32,24,13,0,0,0,1290,0,0,0,0,0,0,0,0,1290,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"268",268,6.6,1294,2013,13,1.85,"Color",5,14,10,0,0,0,1294,0,0,0,0,0,0,0,0,1294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"269",269,5.6,1295,1996,19,1.85,"Color",21,18,18,0,0,0,1295,0,0,0,0,0,0,0,0,1295,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"270",270,6.9,1297,2001,18,2.35,"Color",13,12,15,0,0,0,1297,0,0,0,0,0,0,0,0,1297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"271",271,7.3,1305,2014,16,2.35,"Color",49,21,14,0,0,0,1305,0,0,0,0,0,0,0,1,1305,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"272",272,6.2,1308,2005,11,2.35,"Color",26,21,12,0,0,0,1308,0,0,0,0,0,0,0,0,1308,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"273",273,8,1315,2001,16,1.85,"Color",22,18,11,0,0,0,1315,0,0,0,0,0,0,0,0,1315,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"274",274,5.9,1319,2007,10,2.35,"Color",44,12,13,0,0,0,1319,0,0,0,0,0,0,0,0,1319,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"275",275,6.8,1323,2005,36,2.35,"Color",23,20,15,0,0,0,1323,0,0,0,0,0,0,0,0,1323,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"276",276,7.6,1324,2006,21,2.35,"Color",12,24,12,0,0,0,1324,0,0,0,0,0,0,0,0,1324,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"277",277,6.7,1331,2001,24,2.35,"Color",21,18,11,0,0,0,1331,0,0,0,0,0,0,0,0,1331,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"278",278,6.5,1336,2005,7,2.35,"Color",16,23,11,0,0,0,1336,0,0,0,0,0,0,0,0,1336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"279",279,6.7,1339,2003,14,1.85,"Color",12,20,12,0,0,0,1339,0,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"280",280,6.5,1346,2010,10,2.35,"Color",19,14,12,0,0,0,1346,0,0,0,0,0,0,0,0,1346,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"281",281,7.2,1365,2015,10,1.85,"Color",12,29,14,0,0,0,1365,0,0,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"282",282,5.9,1367,2008,10,2.35,"Color",28,29,9,0,0,0,1367,0,0,0,0,0,0,0,0,1367,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"283",283,6.8,1370,1998,8,1.85,"Color",20,35,13,0,0,0,1370,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"284",284,4.8,1375,2001,10,1.85,"Color",13,29,14,0,0,0,1375,0,0,0,0,0,0,0,0,1375,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"285",285,6.1,1385,2009,30,1.78,"Color",20,22,16,0,0,0,1385,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"286",286,5.4,1388,2010,5,2.35,"Color",14,16,14,0,0,0,1388,0,0,0,0,0,0,0,0,1388,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"287",287,5.9,1397,2007,12,2.35,"Color",12,18,15,0,0,0,1397,0,0,0,0,0,0,0,0,1397,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"288",288,7.1,1398,1977,20,2.35,"Color",32,14,14,0,0,0,1398,0,0,0,0,0,0,0,0,1398,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"289",289,7.4,1399,2006,12,1.85,"Color",22,9,12,0,0,0,1399,0,0,0,0,0,0,0,0,1399,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"290",290,8.5,1410,2014,8,2.4,"Color",11,17,12,0,0,0,1410,0,0,0,0,0,0,0,0,1410,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"291",291,6.8,1411,2014,15,2.35,"Color",30,21,11,0,0,0,1411,0,0,0,0,0,0,0,0,1411,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"292",292,6.7,1416,2000,17,1.85,"Color",15,15,14,0,0,0,1416,0,0,0,0,0,0,0,0,1416,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"293",293,6.5,1425,2008,9,1.85,"Color",24,19,14,0,0,0,1425,0,0,0,0,0,0,0,0,1425,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"294",294,7.3,1428,2008,12,2.35,"Color",28,14,13,0,0,0,1428,0,0,0,0,0,0,0,0,1428,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"295",295,7,1430,1996,13,1.85,"Color",12,18,12,0,0,0,1430,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"296",296,5.9,1432,1986,16,1.85,"Color",39,18,11,0,0,1,1432,0,0,0,0,0,0,0,0,1432,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"297",297,7.6,1449,2006,9,2.35,"Color",22,18,19,0,0,0,1449,0,0,0,0,1,0,0,0,1449,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"298",298,5.7,1453,2001,21,2.35,"Color",14,29,13,0,0,0,1453,0,0,0,0,0,0,0,1,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"299",299,6.5,1472,2000,10,1.85,"Color",18,15,13,0,0,0,1472,0,0,0,0,0,0,0,0,1472,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"300",300,7.9,1477,1980,18,1.85,"Color",25,18,12,0,0,0,1477,0,0,0,0,0,0,0,0,1477,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"301",301,6.3,1479,2014,12,2.35,"Color",13,18,13,0,0,0,1479,0,0,0,0,0,0,0,1,1479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"302",302,6.4,1480,2012,30,2.35,"Color",13,35,14,0,0,0,1480,0,0,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"303",303,5.5,1482,2005,15,1.85,"Color",21,18,11,0,0,0,1482,0,0,0,0,0,0,0,0,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"304",304,5,1483,1998,10,1.85,"Color",20,12,16,0,1,0,1483,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"305",305,7,1485,2013,15,2.35,"Color",20,14,14,0,0,0,1485,0,0,0,0,0,0,0,0,1485,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"306",306,7.8,1487,2015,13,2.35,"Color",30,18,12,0,0,1,1487,0,0,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"307",307,6.4,1488,1978,8,1.85,"Color",5,14,18,0,0,0,1488,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"308",308,7.7,1489,1997,5,1.85,"Color",29,18,11,0,0,0,1489,0,0,0,0,0,0,0,0,1489,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
