"imdb_score","release_year","movie_title_length","aspect_ratio","colour_film","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","comput","campus","holiday","riot","terror","escap","wish","love","dummy_R","dummy_PG.13","dummy_Approved","dummy_TV.G","dummy_TV.14","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family","movie_budget","duration","nb_news_articles","movie_meter_IMDBpro","nb_faces","actor3_star_meter"
6.9,2011,8,2.35,"Color",14,14,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1200000,100,15,4870,2,19295
6.6,2007,16,2.35,"Color",6,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26000000,91,1009,4356,1,6160
4.8,2012,26,1.85,"Color",18,9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20000000,113,1058,6345,3,30438
6.3,2008,12,1.85,"Color",19,22,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32000000,113,54,3186,0,22507
8.7,1975,31,1.85,"Color",5,14,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,20000000,114,172,19970,5,13579
3.3,2011,31,1.85,"Color",6,29,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12000000,91,11,21723,4,21547
7.4,1999,17,2.35,"Color",6,12,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4400000,133,559,849,0,4225
4.6,1982,34,2.35,"Color",21,18,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000000,97,232,14391,1,6335
6.2,2007,15,2.35,"Color",18,25,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,91,186,12823,0,5241
6,2015,8,1.85,"Color",12,21,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2500000,98,229,1303,0,5739
7.8,1964,12,1.66,"Color",29,32,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,35000000,92,357,7632,3,1074
8.6,1995,18,2.35,"Color",28,21,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40000000,107,683,2499,2,2870
6.5,1993,17,2.35,"Color",28,12,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6000000,139,2674,893,2,6629
8,1991,3,2.35,"Black and White",22,12,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6000000,106,1592,781,4,3613
5,2002,7,2.35,"Color",14,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,45000000,141,121,5477,0,2339
5.7,2008,17,1.85,"Color",6,16,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40000000,206,861,4422,1,454756
7.8,1974,15,2.35,"Color",14,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8500000,85,69,7694,0,2686
8.5,1985,18,1.18,"Color",23,18,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000000,95,442,6791,0,7050
6.5,2011,8,1.85,"Color",5,24,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2600000,93,874,1295,0,10912
7.7,2010,7,1.85,"Color",20,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,19000000,116,6502,487,0,18319
6.9,2005,13,2.35,"Color",35,18,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14000000,186,783,12384,1,2811
6.3,2013,14,1.85,"Color",28,24,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14000000,90,292,3583,0,3110
6.9,1981,28,2.35,"Color",6,21,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,45000000,109,325,4491,3,5241
6.8,1995,8,1.85,"Color",14,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,13300000,108,1473,1324,0,1287967
7.9,2006,26,2.35,"Color",21,17,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11000000,92,167,6640,0,3758
7.6,2004,21,1.85,"Color",5,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000000,97,1595,1125,1,8282
7.2,1983,13,2.35,"Color",11,12,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,25000000,127,26,8541,1,9127
6.5,1996,19,1.85,"Color",16,12,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,126,317,8493,0,3526
7.4,1996,14,2.35,"Color",20,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10000000,114,510,806,0,3518
6,2011,19,1.85,"Color",14,21,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21500000,101,70,17948,3,211
7.8,1987,12,1.85,"Color",30,29,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,40000000,149,386,1979,3,3555
5.9,2004,17,1.85,"Color",21,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000000,117,9,6533,1,4334
7,2004,10,1.85,"Color",6,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3600000,37,462,3144,0,18686
7.9,2009,4,2.35,"Color",20,11,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22000000,111,36,7044,1,8596
7.5,1996,8,2.35,"Black and White",20,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,97,7127,182,4,5975
7.2,2012,14,2.35,"Color",19,25,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5000000,97,3077,1942,0,3800
5.7,2007,18,1.85,"Color",19,19,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,44000000,147,142,2591,3,1452
4.1,2009,26,1.85,"Color",12,9,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42000000,109,161,954,2,3288
7.5,1995,29,1.85,"Color",13,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2500000,100,4,59029,1,16074
3.9,1993,9,1.85,"Color",28,16,11,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13000000,113,317,14099,6,20513
7.5,2007,15,1.85,"Color",21,18,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35000000,135,352,4605,0,13489
6.2,1997,8,2.35,"Color",20,12,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,23500000,104,22,5553,0,5859
7.6,2000,13,1.85,"Color",26,20,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,21000000,123,100,4856,1,4096
5.5,2009,19,1.85,"Color",15,21,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,50000000,115,17,22450,2,6044
7.6,2003,16,1.85,"Color",28,24,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20000000,113,1021,4049,0,1382
6.2,2009,19,1.85,"Color",28,23,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15000000,101,1350,4942,0,5471
7.2,2013,23,1.85,"Color",15,29,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,8000000,113,23,1107,0,27898
6.1,2008,16,2.35,"Color",20,11,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,20000000,96,876,5059,0,2726
7.1,1996,13,1.85,"Color",18,23,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30000000,132,2867,3398,0,1992
6.8,2002,14,1.85,"Color",14,24,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,22000000,110,348,7467,1,5357
5.5,2004,19,1.85,"Color",21,12,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7000000,91,417,7014,0,19101
2.7,2009,21,2.35,"Color",40,21,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12000000,96,553,5429,0,42
6.6,2004,13,2.35,"Color",16,29,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,40000000,98,61,12800,5,1768
6.6,1995,12,2.35,"Color",38,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,45000000,100,629,2924,0,19077
6.3,2007,4,2.35,"Color",55,21,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40000000,96,190,4213,1,1258
3.8,1999,15,2.35,"Color",21,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,8000000,98,58,9987,0,1428
4.6,2015,20,2.35,"Color",5,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,34000000,87,741,7902,0,5859
7.3,2015,4,2.35,"Color",18,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22000000,77,68,21629,0,7361
7.1,2014,14,2.35,"Color",19,29,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5000000,121,1,9865,0,41833
7.5,2003,18,2.35,"Color",33,12,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7000000,103,893,4888,3,1553
6,2008,8,2.35,"Color",22,21,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50000000,112,60,1580,2,1557
6.3,1985,16,2.35,"Color",25,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6000000,94,103,11499,1,10289
7.5,2013,13,2.35,"Color",23,15,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30000000,113,608,3603,1,33187
5.3,2014,16,2.35,"Color",20,17,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30000000,131,402,3068,2,1688
4.9,2000,11,1.85,"Color",20,7,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20000000,112,3464,304,0,5148
7.3,1999,8,2.35,"Color",12,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2400000,97,14,36627,5,2686
7.3,2011,5,2.35,"Color",5,12,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9000000,91,13,16856,1,3150
6.2,2006,18,1.85,"Color",13,17,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8000000,103,559,5639,0,5085
6.4,2014,4,2.35,"Color",22,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6500000,101,3492,2229,0,563
7,1999,20,2.35,"Color",23,29,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6000000,97,14,49261,0,31089
7,2002,10,2.35,"Color",18,20,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40000000,89,1265,994,0,12438
7.7,1992,26,1.85,"Color",35,20,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16000000,100,87,6696,0,4490
6.7,2008,15,1.85,"Color",20,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,20000000,127,229,8213,0,2462
7.3,2006,83,1.85,"Color",6,21,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,12000000,89,186,13820,0,22605
5.9,2000,11,1.85,"Color",12,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,30000000,130,235,9806,0,1389
5.5,2000,17,1.85,"Color",20,24,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18000000,82,295,3641,1,216516
6.1,2014,18,1.85,"Color",23,18,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10000000,98,1630,1801,1,5628
7,2011,4,2.35,"Color",23,18,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15000000,94,0,145169,4,2595
7.1,2006,16,1.85,"Color",39,33,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5000000,93,1,582,0,36
5.3,2009,23,1.85,"Color",14,21,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,40000000,109,17,3649,0,340419
6.8,1995,4,1.85,"Color",19,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8700000,100,408,4794,0,1373
5.4,2009,14,1.85,"Color",13,18,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18000000,102,4,7451,1,5146
7,2007,10,1.85,"Color",14,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,30000000,91,290,4640,0,14457
7.3,1999,23,1.85,"Color",20,7,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35000000,100,325,9607,4,4088
7.2,2003,4,1.85,"Color",28,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,133,3584,2258,2,1180
5.5,1998,12,2.35,"Color",23,16,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,40000000,139,482,2400,1,4110
6.4,1994,16,1.85,"Color",27,20,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7500000,105,512,12758,1,9099
6.6,2008,21,2.35,"Color",24,16,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14000000,99,214,3288,4,7910
5.9,2005,14,2.35,"Color",14,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,22000000,97,254,6481,0,5463
5.9,2008,21,1.85,"Color",14,21,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,55000000,104,413,4365,0,2795
5.4,1989,31,2.35,"Color",32,18,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,98,88,7556,2,1584
7.1,1998,28,1.85,"Color",14,21,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40000000,112,151,8659,3,1661
6.5,2014,7,1.85,"Color",14,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,27800000,107,128,8545,1,9685
5.7,1993,14,1.85,"Color",20,12,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23000000,107,498,2749,1,6237
8.1,2005,12,2.35,"Color",17,14,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40000000,117,585,2447,0,2867
5.7,2000,7,1.85,"Color",20,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19000000,92,86,13428,0,630566
5.6,2002,11,2.35,"Color",18,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17500000,121,609,3265,1,13644
7.7,2006,28,1.75,"Color",11,14,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10000000,101,10,22601,0,6503
6.5,2009,17,2.35,"Color",26,17,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10000000,96,28,10219,1,3281
6.3,2005,13,2.35,"Color",21,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000000,92,1,23187,0,91071
6.5,2002,13,1.85,"Color",13,24,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14000000,108,615,2790,4,1932
3.3,1994,33,1.85,"Color",12,12,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32000000,87,206,5268,1,2066
7.1,2012,10,1.85,"Color",5,21,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5000000,93,363,6828,3,5905
6.9,1999,16,1.85,"Color",13,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6200000,83,22,11194,0,4929
5.9,2007,11,2.35,"Color",22,25,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32000000,144,2587,980,31,204821
5.8,2006,12,1.85,"Color",20,18,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10500000,97,779,1581,3,6326
6.6,2006,10,1.85,"Color",5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20000000,96,71,8498,0,22967
3.8,1994,14,2.35,"Color",32,18,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52000000,106,615,5318,1,970
8.1,2005,19,2.35,"Color",11,12,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000000,96,88,16543,1,29865
8,2008,9,2.35,"Color",18,14,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,35000000,102,2366,3290,1,4998
7.6,2009,15,1.85,"Color",26,16,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30000000,132,2019,1665,1,2570
6.4,1992,16,1.85,"Color",25,33,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,15000000,107,1803,1609,1,31890
7.5,2013,17,1.85,"Color",23,43,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,15000000,131,8660,1958,0,4542
7.6,2003,11,2.35,"Color",12,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10000000,100,257,2389,8,2857
5.9,1995,26,1.85,"Color",20,18,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,900000,85,2397,5301,0,33774
5.6,2005,19,2.35,"Color",27,18,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6000000,101,158,8385,1,106266
7.3,1985,29,1.85,"Color",20,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,45000000,96,27,5308,1,3723
7.8,2013,10,2.35,"Color",21,18,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,45000000,95,94,7436,1,1739
5.2,2009,21,2.35,"Color",6,22,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4000000,108,627,1318,0,10275
5.6,2005,10,2.35,"Color",21,20,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12000000,123,964,924,1,3854
7.2,2009,16,2.35,"Color",15,7,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40000000,82,1286,5000,0,639
5.4,2004,12,1.85,"Color",12,29,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,30000000,103,418,9370,2,20965
6.2,2005,16,2.35,"Black and White",6,10,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21000000,99,286,10865,1,3928
7.7,2004,8,1.85,"Color",5,14,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37000000,109,326,1965,4,2452
8.1,1962,32,1.85,"Black and White",13,18,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15000000,97,639,5646,8,40170
5.7,2015,14,2.35,"Color",18,12,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20000000,124,50,4304,0,3454
6.4,2004,11,2.35,"Color",29,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3200000,113,153,5071,1,4036
6.3,2000,8,2.35,"Color",22,15,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14800000,115,1419,2618,3,6687
6.4,2009,22,1.85,"Color",22,34,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,27000000,101,491,290,0,4299
6.4,2012,9,2.35,"Color",22,24,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,33000000,109,839,2897,1,9076
4.6,2012,21,1.85,"Color",6,18,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18500000,100,619,5970,3,2049
2.3,1998,21,1.85,"Color",6,16,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26000000,110,844,7473,1,5721
7.3,1988,21,1.85,"Color",26,20,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5000000,96,1156,8478,0,4961
6.3,2013,33,2.35,"Color",6,18,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000000,95,166,20564,1,7930
8,2004,17,2.35,"Black and White",27,7,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,13000000,121,10,6787,1,6200
5.7,2013,14,2.35,"Color",12,18,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50000000,143,2996,3080,2,296
